source_name,source_ID,destination_name,destination_ID,lantency,path,sub_path,tunnelId
shijiangzhuang_man2,6,tianjin_cloud1,15,8.49,shijiangzhuang_man2-shijiangzhuang_core-tianjin_core1-tianjin_cloud1,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-tianjin_core1],[tianjin_core1-tianjin_cloud1]",shijiangzhuang_man2~tianjin_cloud1
shijiangzhuang_man2,6,tianjin_cloud2,16,9.45,shijiangzhuang_man2-shijiangzhuang_core-cangzhou_man2-tianjin_core2-tianjin_cloud2,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-cangzhou_man2],[cangzhou_man2-tianjin_core2],[tianjin_core2-tianjin_cloud2]",shijiangzhuang_man2~tianjin_cloud2
shijiangzhuang_man2,6,tianjin_edge1,17,9.49,shijiangzhuang_man2-shijiangzhuang_core-tianjin_core1-tianjin_man1-tianjin_edge1,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge1]",shijiangzhuang_man2~tianjin_edge1
shijiangzhuang_man2,6,tianjin_edge2,18,9.49,shijiangzhuang_man2-shijiangzhuang_core-tianjin_core1-tianjin_man2-tianjin_edge2,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-tianjin_core1],[tianjin_core1-tianjin_man2],[tianjin_man2-tianjin_edge2]",shijiangzhuang_man2~tianjin_edge2
shijiangzhuang_man2,6,tianjin_edge3,19,9.99,shijiangzhuang_man2-shijiangzhuang_core-tianjin_core1-tianjin_man2-tianjin_edge3,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-tianjin_core1],[tianjin_core1-tianjin_man2],[tianjin_man2-tianjin_edge3]",shijiangzhuang_man2~tianjin_edge3
shijiangzhuang_man2,6,tianjin_edge4,20,9.99,shijiangzhuang_man2-shijiangzhuang_core-tianjin_core1-tianjin_man2-tianjin_edge4,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-tianjin_core1],[tianjin_core1-tianjin_man2],[tianjin_man2-tianjin_edge4]",shijiangzhuang_man2~tianjin_edge4
shijiangzhuang_man2,6,shijiangzhuang_cloud,24,1.1,shijiangzhuang_man2-shijiangzhuang_core-shijiangzhuang_cloud,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-shijiangzhuang_cloud]",shijiangzhuang_man2~shijiangzhuang_cloud
shijiangzhuang_man2,6,baoding_cloud,36,5.61,shijiangzhuang_man2-shijiangzhuang_core-baoding_man2-baoding_cloud,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-baoding_man2],[baoding_man2-baoding_cloud]",shijiangzhuang_man2~baoding_cloud
shijiangzhuang_man2,6,zhangjiako_cloud,39,11.3,shijiangzhuang_man2-shijiangzhuang_core-zhangjiako_man1-zhangjiako_cloud,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-zhangjiako_man1],[zhangjiako_man1-zhangjiako_cloud]",shijiangzhuang_man2~zhangjiako_cloud
shijiangzhuang_man2,6,shijiangzhuang_edge1,48,1.1,shijiangzhuang_man2-shijiangzhuang_edge1,[shijiangzhuang_man2-shijiangzhuang_edge1],shijiangzhuang_man2~shijiangzhuang_edge1
shijiangzhuang_man2,6,shijiangzhuang_edge2,49,0.1,shijiangzhuang_man2-shijiangzhuang_edge2,[shijiangzhuang_man2-shijiangzhuang_edge2],shijiangzhuang_man2~shijiangzhuang_edge2
shijiangzhuang_man2,6,tangshan_edge1,50,10.58,shijiangzhuang_man2-tangshan_core-tangshan_man1-tangshan_edge1,"[shijiangzhuang_man2-tangshan_core],[tangshan_core-tangshan_man1],[tangshan_man1-tangshan_edge1]",shijiangzhuang_man2~tangshan_edge1
shijiangzhuang_man2,6,tangshan_edge2,51,10.58,shijiangzhuang_man2-tangshan_core-tangshan_man2-tangshan_edge2,"[shijiangzhuang_man2-tangshan_core],[tangshan_core-tangshan_man2],[tangshan_man2-tangshan_edge2]",shijiangzhuang_man2~tangshan_edge2
shijiangzhuang_man2,6,qhd_edge1,52,13.08,shijiangzhuang_man2-tangshan_core-qhd_man1-qhd_edge1,"[shijiangzhuang_man2-tangshan_core],[tangshan_core-qhd_man1],[qhd_man1-qhd_edge1]",shijiangzhuang_man2~qhd_edge1
shijiangzhuang_man2,6,qhd_edge2,53,13.65,shijiangzhuang_man2-tangshan_core-qhd_man2-qhd_edge2,"[shijiangzhuang_man2-tangshan_core],[tangshan_core-qhd_man2],[qhd_man2-qhd_edge2]",shijiangzhuang_man2~qhd_edge2
shijiangzhuang_man2,6,handan_edge1,54,5.2,shijiangzhuang_man2-shijiangzhuang_core-handan_man1-handan_edge1,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-handan_man1],[handan_man1-handan_edge1]",shijiangzhuang_man2~handan_edge1
shijiangzhuang_man2,6,handan_edge2,55,5.2,shijiangzhuang_man2-shijiangzhuang_core-handan_man2-handan_edge2,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-handan_man2],[handan_man2-handan_edge2]",shijiangzhuang_man2~handan_edge2
shijiangzhuang_man2,6,xingtai_edge1,56,4.1,shijiangzhuang_man2-shijiangzhuang_core-xingtai_man1-xingtai_edge1,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-xingtai_man1],[xingtai_man1-xingtai_edge1]",shijiangzhuang_man2~xingtai_edge1
shijiangzhuang_man2,6,xingtai_edge2,57,4.1,shijiangzhuang_man2-shijiangzhuang_core-xingtai_man2-xingtai_edge2,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-xingtai_man2],[xingtai_man2-xingtai_edge2]",shijiangzhuang_man2~xingtai_edge2
shijiangzhuang_man2,6,baoding_edge1,58,4.61,shijiangzhuang_man2-shijiangzhuang_core-baoding_man1-baoding_edge1,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-baoding_man1],[baoding_man1-baoding_edge1]",shijiangzhuang_man2~baoding_edge1
shijiangzhuang_man2,6,baoding_edge2,59,4.61,shijiangzhuang_man2-shijiangzhuang_core-baoding_man2-baoding_edge2,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-baoding_man2],[baoding_man2-baoding_edge2]",shijiangzhuang_man2~baoding_edge2
shijiangzhuang_man2,6,zhangjiako_edge1,60,10.3,shijiangzhuang_man2-shijiangzhuang_core-zhangjiako_man1-zhangjiako_edge1,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-zhangjiako_man1],[zhangjiako_man1-zhangjiako_edge1]",shijiangzhuang_man2~zhangjiako_edge1
shijiangzhuang_man2,6,zhangjiako_edge2,61,10.3,shijiangzhuang_man2-shijiangzhuang_core-zhangjiako_man2-zhangjiako_edge2,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-zhangjiako_man2],[zhangjiako_man2-zhangjiako_edge2]",shijiangzhuang_man2~zhangjiako_edge2
shijiangzhuang_man2,6,chengde_edge1,62,12.58,shijiangzhuang_man2-shijiangzhuang_core-beijing_core2-chengde_man1-chengde_edge1,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-beijing_core2],[beijing_core2-chengde_man1],[chengde_man1-chengde_edge1]",shijiangzhuang_man2~chengde_edge1
shijiangzhuang_man2,6,chengde_edge2,63,12.58,shijiangzhuang_man2-shijiangzhuang_core-beijing_core2-chengde_man2-chengde_edge2,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-beijing_core2],[beijing_core2-chengde_man2],[chengde_man2-chengde_edge2]",shijiangzhuang_man2~chengde_edge2
shijiangzhuang_man2,6,cangzhou_edge1,64,6.67,shijiangzhuang_man2-shijiangzhuang_core-cangzhou_man1-cangzhou_edge1,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-cangzhou_man1],[cangzhou_man1-cangzhou_edge1]",shijiangzhuang_man2~cangzhou_edge1
shijiangzhuang_man2,6,cangzhou_edge2,65,6.67,shijiangzhuang_man2-shijiangzhuang_core-cangzhou_man2-cangzhou_edge2,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-cangzhou_man2],[cangzhou_man2-cangzhou_edge2]",shijiangzhuang_man2~cangzhou_edge2
shijiangzhuang_man2,6,langfang_edge1,66,8.23,shijiangzhuang_man2-shijiangzhuang_core-langfang_man1-langfang_edge1,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-langfang_man1],[langfang_man1-langfang_edge1]",shijiangzhuang_man2~langfang_edge1
shijiangzhuang_man2,6,langfang_edge2,67,8.23,shijiangzhuang_man2-shijiangzhuang_core-langfang_man2-langfang_edge2,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-langfang_man2],[langfang_man2-langfang_edge2]",shijiangzhuang_man2~langfang_edge2
shijiangzhuang_man2,6,hengshui_edge1,68,4.08,shijiangzhuang_man2-shijiangzhuang_core-hengshui_man1-hengshui_edge1,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-hengshui_man1],[hengshui_man1-hengshui_edge1]",shijiangzhuang_man2~hengshui_edge1
shijiangzhuang_man2,6,hengshui_edge2,69,4.08,shijiangzhuang_man2-shijiangzhuang_core-hengshui_man2-hengshui_edge2,"[shijiangzhuang_man2-shijiangzhuang_core],[shijiangzhuang_core-hengshui_man2],[hengshui_man2-hengshui_edge2]",shijiangzhuang_man2~hengshui_edge2
tangshan_man1,7,beijing_cloud1,5,4.35,tangshan_man1-tangshan_core-beijing_core1-beijing_cloud1,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_cloud1]",tangshan_man1~beijing_cloud1
tangshan_man1,7,beijing_cloud2,6,5.35,tangshan_man1-tangshan_core-beijing_core1-beijing_cloud2,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_cloud2]",tangshan_man1~beijing_cloud2
tangshan_man1,7,beijing_edge1,7,5.35,tangshan_man1-tangshan_core-beijing_core1-beijing_man1-beijing_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man1],[beijing_man1-beijing_edge1]",tangshan_man1~beijing_edge1
tangshan_man1,7,beijing_edge2,8,5.35,tangshan_man1-tangshan_core-beijing_core1-beijing_man2-beijing_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man2],[beijing_man2-beijing_edge2]",tangshan_man1~beijing_edge2
tangshan_man1,7,beijing_edge3,9,5.85,tangshan_man1-tangshan_core-beijing_core1-beijing_man1-beijing_edge3,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man1],[beijing_man1-beijing_edge3]",tangshan_man1~beijing_edge3
tangshan_man1,7,beijing_edge4,10,5.85,tangshan_man1-tangshan_core-beijing_core1-beijing_man1-beijing_edge4,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man1],[beijing_man1-beijing_edge4]",tangshan_man1~beijing_edge4
tangshan_man1,7,tianjin_cloud1,15,3.1,tangshan_man1-tangshan_core-tianjin_core1-tianjin_cloud1,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_cloud1]",tangshan_man1~tianjin_cloud1
tangshan_man1,7,tianjin_cloud2,16,3.57,tangshan_man1-tangshan_core-tianjin_core2-tianjin_cloud2,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core2],[tianjin_core2-tianjin_cloud2]",tangshan_man1~tianjin_cloud2
tangshan_man1,7,tianjin_edge1,17,4.1,tangshan_man1-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge1]",tangshan_man1~tianjin_edge1
tangshan_man1,7,tianjin_edge2,18,4.1,tangshan_man1-tangshan_core-tianjin_core1-tianjin_man2-tianjin_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man2],[tianjin_man2-tianjin_edge2]",tangshan_man1~tianjin_edge2
tangshan_man1,7,tianjin_edge3,19,4.6,tangshan_man1-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge3,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge3]",tangshan_man1~tianjin_edge3
tangshan_man1,7,tianjin_edge4,20,4.6,tangshan_man1-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge4,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge4]",tangshan_man1~tianjin_edge4
tangshan_man1,7,shijiangzhuang_cloud,24,10.43,tangshan_man1-shijiangzhuang_core-shijiangzhuang_cloud,"[tangshan_man1-shijiangzhuang_core],[shijiangzhuang_core-shijiangzhuang_cloud]",tangshan_man1~shijiangzhuang_cloud
tangshan_man1,7,baoding_cloud,36,8.09,tangshan_man1-tangshan_core-baoding_man2-baoding_cloud,"[tangshan_man1-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_cloud]",tangshan_man1~baoding_cloud
tangshan_man1,7,zhangjiako_cloud,39,10.08,tangshan_man1-tangshan_core-beijing_core1-zhangjiako_man2-zhangjiako_cloud,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man2],[zhangjiako_man2-zhangjiako_cloud]",tangshan_man1~zhangjiako_cloud
tangshan_man1,7,shijiangzhuang_edge1,48,11.03,tangshan_man1-tangshan_core-shijiangzhuang_man1-shijiangzhuang_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-shijiangzhuang_man1],[shijiangzhuang_man1-shijiangzhuang_edge1]",tangshan_man1~shijiangzhuang_edge1
tangshan_man1,7,shijiangzhuang_edge2,49,10.58,tangshan_man1-tangshan_core-shijiangzhuang_man2-shijiangzhuang_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-shijiangzhuang_man2],[shijiangzhuang_man2-shijiangzhuang_edge2]",tangshan_man1~shijiangzhuang_edge2
tangshan_man1,7,tangshan_edge1,50,0.1,tangshan_man1-tangshan_edge1,[tangshan_man1-tangshan_edge1],tangshan_man1~tangshan_edge1
tangshan_man1,7,tangshan_edge2,51,1.1,tangshan_man1-tangshan_edge2,[tangshan_man1-tangshan_edge2],tangshan_man1~tangshan_edge2
tangshan_man1,7,qhd_edge1,52,4.6,tangshan_man1-tangshan_core-qhd_man1-qhd_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-qhd_man1],[qhd_man1-qhd_edge1]",tangshan_man1~qhd_edge1
tangshan_man1,7,qhd_edge2,53,5.17,tangshan_man1-tangshan_core-qhd_man2-qhd_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-qhd_man2],[qhd_man2-qhd_edge2]",tangshan_man1~qhd_edge2
tangshan_man1,7,handan_edge1,54,14.53,tangshan_man1-shijiangzhuang_core-handan_man1-handan_edge1,"[tangshan_man1-shijiangzhuang_core],[shijiangzhuang_core-handan_man1],[handan_man1-handan_edge1]",tangshan_man1~handan_edge1
tangshan_man1,7,handan_edge2,55,14.53,tangshan_man1-shijiangzhuang_core-handan_man2-handan_edge2,"[tangshan_man1-shijiangzhuang_core],[shijiangzhuang_core-handan_man2],[handan_man2-handan_edge2]",tangshan_man1~handan_edge2
tangshan_man1,7,xingtai_edge1,56,12.93,tangshan_man1-tangshan_core-xingtai_man2-xingtai_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-xingtai_man2],[xingtai_man2-xingtai_edge1]",tangshan_man1~xingtai_edge1
tangshan_man1,7,xingtai_edge2,57,11.93,tangshan_man1-tangshan_core-xingtai_man2-xingtai_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-xingtai_man2],[xingtai_man2-xingtai_edge2]",tangshan_man1~xingtai_edge2
tangshan_man1,7,baoding_edge1,58,8.09,tangshan_man1-tangshan_core-baoding_man2-baoding_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_edge1]",tangshan_man1~baoding_edge1
tangshan_man1,7,baoding_edge2,59,7.09,tangshan_man1-tangshan_core-baoding_man2-baoding_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_edge2]",tangshan_man1~baoding_edge2
tangshan_man1,7,zhangjiako_edge1,60,9.08,tangshan_man1-tangshan_core-beijing_core1-zhangjiako_man1-zhangjiako_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man1],[zhangjiako_man1-zhangjiako_edge1]",tangshan_man1~zhangjiako_edge1
tangshan_man1,7,zhangjiako_edge2,61,9.08,tangshan_man1-tangshan_core-beijing_core1-zhangjiako_man2-zhangjiako_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man2],[zhangjiako_man2-zhangjiako_edge2]",tangshan_man1~zhangjiako_edge2
tangshan_man1,7,chengde_edge1,62,5.82,tangshan_man1-tangshan_core-chengde_man1-chengde_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-chengde_man1],[chengde_man1-chengde_edge1]",tangshan_man1~chengde_edge1
tangshan_man1,7,chengde_edge2,63,6.21,tangshan_man1-tangshan_core-chengde_man2-chengde_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-chengde_man2],[chengde_man2-chengde_edge2]",tangshan_man1~chengde_edge2
tangshan_man1,7,cangzhou_edge1,64,5.88,tangshan_man1-tangshan_core-tianjin_core1-cangzhou_man1-cangzhou_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-cangzhou_man1],[cangzhou_man1-cangzhou_edge1]",tangshan_man1~cangzhou_edge1
tangshan_man1,7,cangzhou_edge2,65,5.88,tangshan_man1-tangshan_core-tianjin_core1-cangzhou_man2-cangzhou_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-cangzhou_man2],[cangzhou_man2-cangzhou_edge2]",tangshan_man1~cangzhou_edge2
tangshan_man1,7,langfang_edge1,66,5.15,tangshan_man1-tangshan_core-langfang_man1-langfang_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-langfang_man1],[langfang_man1-langfang_edge1]",tangshan_man1~langfang_edge1
tangshan_man1,7,langfang_edge2,67,4.31,tangshan_man1-tangshan_core-langfang_man2-langfang_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-langfang_man2],[langfang_man2-langfang_edge2]",tangshan_man1~langfang_edge2
tangshan_man1,7,hengshui_edge1,68,10.62,tangshan_man1-tangshan_core-hengshui_man2-hengshui_edge1,"[tangshan_man1-tangshan_core],[tangshan_core-hengshui_man2],[hengshui_man2-hengshui_edge1]",tangshan_man1~hengshui_edge1
tangshan_man1,7,hengshui_edge2,69,9.62,tangshan_man1-tangshan_core-hengshui_man2-hengshui_edge2,"[tangshan_man1-tangshan_core],[tangshan_core-hengshui_man2],[hengshui_man2-hengshui_edge2]",tangshan_man1~hengshui_edge2
tangshan_man2,8,beijing_cloud1,5,4.35,tangshan_man2-tangshan_core-beijing_core1-beijing_cloud1,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_cloud1]",tangshan_man2~beijing_cloud1
tangshan_man2,8,beijing_cloud2,6,5.35,tangshan_man2-tangshan_core-beijing_core1-beijing_cloud2,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_cloud2]",tangshan_man2~beijing_cloud2
tangshan_man2,8,beijing_edge1,7,5.35,tangshan_man2-tangshan_core-beijing_core1-beijing_man1-beijing_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man1],[beijing_man1-beijing_edge1]",tangshan_man2~beijing_edge1
tangshan_man2,8,beijing_edge2,8,5.35,tangshan_man2-tangshan_core-beijing_core1-beijing_man2-beijing_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man2],[beijing_man2-beijing_edge2]",tangshan_man2~beijing_edge2
tangshan_man2,8,beijing_edge3,9,5.85,tangshan_man2-tangshan_core-beijing_core1-beijing_man2-beijing_edge3,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man2],[beijing_man2-beijing_edge3]",tangshan_man2~beijing_edge3
tangshan_man2,8,beijing_edge4,10,5.85,tangshan_man2-tangshan_core-beijing_core1-beijing_man2-beijing_edge4,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-beijing_man2],[beijing_man2-beijing_edge4]",tangshan_man2~beijing_edge4
tangshan_man2,8,tianjin_cloud1,15,3.1,tangshan_man2-tangshan_core-tianjin_core1-tianjin_cloud1,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_cloud1]",tangshan_man2~tianjin_cloud1
tangshan_man2,8,tianjin_cloud2,16,3.57,tangshan_man2-tangshan_core-tianjin_core2-tianjin_cloud2,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core2],[tianjin_core2-tianjin_cloud2]",tangshan_man2~tianjin_cloud2
tangshan_man2,8,tianjin_edge1,17,4.1,tangshan_man2-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge1]",tangshan_man2~tianjin_edge1
tangshan_man2,8,tianjin_edge2,18,4.1,tangshan_man2-tangshan_core-tianjin_core1-tianjin_man2-tianjin_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man2],[tianjin_man2-tianjin_edge2]",tangshan_man2~tianjin_edge2
tangshan_man2,8,tianjin_edge3,19,4.6,tangshan_man2-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge3,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge3]",tangshan_man2~tianjin_edge3
tangshan_man2,8,tianjin_edge4,20,4.6,tangshan_man2-tangshan_core-tianjin_core1-tianjin_man1-tianjin_edge4,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-tianjin_man1],[tianjin_man1-tianjin_edge4]",tangshan_man2~tianjin_edge4
tangshan_man2,8,shijiangzhuang_cloud,24,10.43,tangshan_man2-shijiangzhuang_core-shijiangzhuang_cloud,"[tangshan_man2-shijiangzhuang_core],[shijiangzhuang_core-shijiangzhuang_cloud]",tangshan_man2~shijiangzhuang_cloud
tangshan_man2,8,baoding_cloud,36,8.09,tangshan_man2-tangshan_core-baoding_man2-baoding_cloud,"[tangshan_man2-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_cloud]",tangshan_man2~baoding_cloud
tangshan_man2,8,zhangjiako_cloud,39,10.08,tangshan_man2-tangshan_core-beijing_core1-zhangjiako_man1-zhangjiako_cloud,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man1],[zhangjiako_man1-zhangjiako_cloud]",tangshan_man2~zhangjiako_cloud
tangshan_man2,8,shijiangzhuang_edge1,48,11.03,tangshan_man2-tangshan_core-shijiangzhuang_man1-shijiangzhuang_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-shijiangzhuang_man1],[shijiangzhuang_man1-shijiangzhuang_edge1]",tangshan_man2~shijiangzhuang_edge1
tangshan_man2,8,shijiangzhuang_edge2,49,10.58,tangshan_man2-tangshan_core-shijiangzhuang_man2-shijiangzhuang_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-shijiangzhuang_man2],[shijiangzhuang_man2-shijiangzhuang_edge2]",tangshan_man2~shijiangzhuang_edge2
tangshan_man2,8,tangshan_edge1,50,1.1,tangshan_man2-tangshan_edge1,[tangshan_man2-tangshan_edge1],tangshan_man2~tangshan_edge1
tangshan_man2,8,tangshan_edge2,51,0.1,tangshan_man2-tangshan_edge2,[tangshan_man2-tangshan_edge2],tangshan_man2~tangshan_edge2
tangshan_man2,8,qhd_edge1,52,4.6,tangshan_man2-tangshan_core-qhd_man1-qhd_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-qhd_man1],[qhd_man1-qhd_edge1]",tangshan_man2~qhd_edge1
tangshan_man2,8,qhd_edge2,53,5.17,tangshan_man2-tangshan_core-qhd_man2-qhd_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-qhd_man2],[qhd_man2-qhd_edge2]",tangshan_man2~qhd_edge2
tangshan_man2,8,handan_edge1,54,14.53,tangshan_man2-shijiangzhuang_core-handan_man1-handan_edge1,"[tangshan_man2-shijiangzhuang_core],[shijiangzhuang_core-handan_man1],[handan_man1-handan_edge1]",tangshan_man2~handan_edge1
tangshan_man2,8,handan_edge2,55,14.53,tangshan_man2-shijiangzhuang_core-handan_man2-handan_edge2,"[tangshan_man2-shijiangzhuang_core],[shijiangzhuang_core-handan_man2],[handan_man2-handan_edge2]",tangshan_man2~handan_edge2
tangshan_man2,8,xingtai_edge1,56,12.93,tangshan_man2-tangshan_core-xingtai_man2-xingtai_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-xingtai_man2],[xingtai_man2-xingtai_edge1]",tangshan_man2~xingtai_edge1
tangshan_man2,8,xingtai_edge2,57,11.93,tangshan_man2-tangshan_core-xingtai_man2-xingtai_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-xingtai_man2],[xingtai_man2-xingtai_edge2]",tangshan_man2~xingtai_edge2
tangshan_man2,8,baoding_edge1,58,8.09,tangshan_man2-tangshan_core-baoding_man2-baoding_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_edge1]",tangshan_man2~baoding_edge1
tangshan_man2,8,baoding_edge2,59,7.09,tangshan_man2-tangshan_core-baoding_man2-baoding_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-baoding_man2],[baoding_man2-baoding_edge2]",tangshan_man2~baoding_edge2
tangshan_man2,8,zhangjiako_edge1,60,9.08,tangshan_man2-tangshan_core-beijing_core1-zhangjiako_man1-zhangjiako_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man1],[zhangjiako_man1-zhangjiako_edge1]",tangshan_man2~zhangjiako_edge1
tangshan_man2,8,zhangjiako_edge2,61,9.08,tangshan_man2-tangshan_core-beijing_core1-zhangjiako_man2-zhangjiako_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-beijing_core1],[beijing_core1-zhangjiako_man2],[zhangjiako_man2-zhangjiako_edge2]",tangshan_man2~zhangjiako_edge2
tangshan_man2,8,chengde_edge1,62,5.82,tangshan_man2-tangshan_core-chengde_man1-chengde_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-chengde_man1],[chengde_man1-chengde_edge1]",tangshan_man2~chengde_edge1
tangshan_man2,8,chengde_edge2,63,6.21,tangshan_man2-tangshan_core-chengde_man2-chengde_edge2,"[tangshan_man2-tangshan_core],[tangshan_core-chengde_man2],[chengde_man2-chengde_edge2]",tangshan_man2~chengde_edge2
tangshan_man2,8,cangzhou_edge1,64,5.88,tangshan_man2-tangshan_core-tianjin_core1-cangzhou_man1-cangzhou_edge1,"[tangshan_man2-tangshan_core],[tangshan_core-tianjin_core1],[tianjin_core1-cangzhou_man1],[cangzhou_man1-cangzhou_edge1]",tangshan_man2~cangzhou_edge1
